1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
-5505.345,-5497.1895,-5504.5405,-5512.2075,-5510.088,-5510.591,-5498.096,-5497.9297,-5493.0957,-5491.4165,-8509.436,-9999.0,-5348.0044,-5531.1196,-5574.5767,-5565.785,-5526.7144,-5524.463,-5568.2275,-5559.5137,-5517.765,-5538.06,-5571.227,-5569.309,-5510.9126,-5534.1465,-5587.674
-5508.8955,-5501.025,-5507.816,-5515.9316,-5515.1426,-5523.8013,-5501.0835,-5504.327,-5499.66,-5495.169,-7828.3257,-9999.0,-5352.357,-5534.113,-5598.2715,-5561.725,-5525.4546,-5527.8325,-5580.302,-5574.1436,-5527.9463,-5528.6367,-5580.408,-5572.7183,-5520.8867,-5538.4473,-5605.151
-5532.3325,-5519.5337,-5521.233,-5533.869,-5528.8135,-5536.8853,-5522.1353,-5527.582,-5518.465,-5516.8047,-7061.129,-9999.0,-5364.3037,-5531.5454,-5588.6685,-5571.487,-5535.112,-5532.5312,-5574.594,-5596.7407,-5538.1396,-5537.589,-5567.29,-5561.531,-5533.689,-5546.1543,-5607.5674
-5525.811,-5487.2217,-5505.9834,-5512.4614,-5511.535,-5526.5615,-5501.7905,-5511.277,-5491.2983,-5503.465,-6445.063,-9999.0,-5355.6733,-5498.5938,-5564.0977,-5526.5093,-5501.325,-5500.7603,-5557.323,-5584.965,-5522.4224,-5503.314,-5532.6714,-5551.879,-5500.8843,-5505.767,-5585.9546
-5505.9824,-5490.847,-5505.4653,-5511.1816,-5511.994,-5511.163,-5495.9966,-5502.3286,-5492.1885,-5504.1504,-5993.833,-9999.0,-5348.4917,-5504.191,-5576.638,-5540.316,-5512.4136,-5505.7397,-5566.9424,-5599.321,-5532.739,-5513.5786,-5565.502,-5567.7427,-5527.1235,-5530.763,-5603.898
-5488.2397,-5480.6006,-5489.9175,-5497.5483,-5498.925,-5496.8613,-5485.286,-5486.963,-5483.415,-5488.599,-5714.1167,-9426.333,-5322.8687,-5498.5464,-5572.9463,-5534.5405,-5502.238,-5499.6304,-5558.404,-5564.8774,-5533.2573,-5503.3853,-5564.9434,-5542.9966,-5527.8105,-5512.629,-5598.4736
-5454.22,-5446.498,-5449.8535,-5459.3013,-5461.693,-5455.814,-5448.774,-5441.016,-5443.2666,-5446.686,-5490.7544,-9308.959,-5282.603,-5458.088,-5490.2324,-5480.472,-5462.4556,-5459.612,-5490.664,-5471.842,-5474.268,-5468.483,-5477.2686,-5471.185,-5453.199,-5472.0464,-5515.988
-5452.03,-5442.3115,-5448.621,-5437.279,-5457.6455,-5457.063,-5444.5356,-5436.8994,-5444.805,-5450.403,-5439.5186,-9050.241,-5296.312,-5439.999,-5462.0645,-5448.5913,-5439.7188,-5437.442,-5462.5444,-5444.888,-5446.98,-5439.4116,-5446.091,-5433.2637,-5430.1826,-5450.216,-5474.796
-5416.942,-5416.5005,-5420.6147,-5440.591,-5431.541,-5421.3257,-5416.044,-5423.308,-5411.067,-5414.4165,-5403.598,-8744.074,-5265.608,-5422.558,-5447.6562,-5449.497,-5428.988,-5426.9565,-5453.2197,-5435.053,-5427.9287,-5428.8716,-5437.3853,-5418.6377,-5420.4243,-5437.7256,-5472.463
-5377.8896,-5366.2544,-5375.664,-5384.722,-5382.4033,-5381.8843,-5364.718,-5374.127,-5370.4697,-5374.5674,-5371.4233,-5353.628,-5212.6206,-5387.236,-5412.1807,-5406.823,-5393.9688,-5389.308,-5385.515,-5400.761,-5388.54,-5389.3833,-5401.9116,-5384.776,-5385.328,-5401.761,-5429.324
-5377.8833,-5364.9062,-5376.3823,-5382.0566,-5380.161,-5380.5186,-5366.067,-5373.624,-5369.6665,-5373.838,-5371.9326,-5354.4233,-5198.9585,-5355.7705,-5390.6025,-5380.225,-5357.586,-5356.1777,-5352.584,-5380.3,-5356.3823,-5358.7734,-5371.202,-5363.2065,-5359.5757,-5367.7983,-5402.2065
-5352.735,-5341.1367,-5350.086,-5356.348,-5354.8965,-5354.189,-5341.585,-5348.855,-5342.223,-5346.9194,-5348.4355,-5320.7466,-5178.6064,-5330.6304,-5375.4966,-5357.7075,-5335.5444,-5334.062,-5331.0815,-5368.6494,-5328.6226,-5338.652,-5364.7017,-5353.8823,-5333.9775,-5336.956,-5395.0
-5319.5557,-5304.087,-5312.745,-5320.8633,-5318.637,-5318.722,-5305.7446,-5313.538,-5303.364,-5308.2134,-5314.1064,-5306.1064,-5144.747,-5299.198,-5344.3613,-5317.525,-5304.8535,-5303.205,-5304.084,-5353.9194,-5310.474,-5305.9683,-5317.9634,-5328.0493,-5294.7056,-5304.0137,-5418.748
-5285.3794,-5272.319,-5280.737,-5288.6787,-5288.051,-5286.364,-5276.0913,-5281.388,-5271.3936,-5274.657,-5281.552,-5273.7866,-5101.1753,-5248.5435,-5288.0693,-5270.4517,-5255.526,-5255.672,-5260.89,-5279.5527,-5251.1914,-5257.245,-5264.1514,-5256.058,-5244.9395,-5257.061,-5369.5156
-5233.943,-5220.81,-5229.45,-5237.1655,-5238.449,-5237.1743,-5225.6294,-5229.0337,-5218.845,-5223.0166,-5231.9756,-5215.6763,-5057.969,-5236.168,-5250.635,-5259.7446,-5242.0703,-5242.7715,-5237.1807,-5237.7026,-5234.8027,-5244.65,-5246.253,-5233.554,-5232.8506,-5243.7656,-5324.4253
-5216.0977,-5203.622,-5211.4233,-5217.9434,-5222.19,-5216.887,-5205.9453,-5210.406,-5201.1123,-5205.3213,-5214.138,-5197.7075,-5034.73,-5209.133,-5223.4927,-5223.814,-5215.8994,-5215.3823,-5209.1313,-5211.6694,-5209.161,-5218.223,-5219.524,-5206.4126,-5204.992,-5214.608,-5244.1313
-5208.6143,-5193.9243,-5204.688,-5213.1807,-5213.983,-5206.4146,-5197.767,-5202.257,-5191.683,-5197.4194,-5205.72,-5203.473,-5026.259,-5166.0913,-5186.5005,-5180.6475,-5174.1616,-5174.6245,-5167.7305,-5174.715,-5164.4956,-5177.913,-5179.566,-5166.499,-5160.392,-5172.439,-5195.4062
-5167.1895,-5150.2383,-5161.1035,-5173.329,-5171.798,-5163.8438,-5154.841,-5160.165,-5149.6187,-5154.7485,-5162.373,-5150.059,-4982.6055,-5202.2686,-5227.5825,-5217.2275,-5217.7515,-5215.7905,-5202.506,-5216.638,-5201.9795,-5215.4473,-5219.814,-5206.974,-5196.0156,-5210.7417,-5233.806
-5213.459,-5197.0054,-5208.949,-5221.251,-5218.112,-5212.937,-5201.4707,-5205.1406,-5201.666,-5202.335,-5205.8203,-5197.8,-5036.84,-5227.7686,-5241.8887,-5244.1294,-5234.8594,-5235.2183,-5240.099,-5233.7275,-5228.5146,-5238.21,-5236.4453,-5227.649,-5223.961,-5242.165,-5249.3853
-5234.8184,-5216.3643,-5227.3223,-5238.4346,-5236.4126,-5233.2173,-5221.318,-5225.8916,-5220.7827,-5224.489,-5225.47,-5224.7944,-5065.2446,-5230.0225,-5242.3335,-5244.998,-5236.0073,-5238.585,-5230.324,-5234.773,-5229.5015,-5239.6475,-5238.909,-5228.2935,-5227.622,-5235.262,-5251.3613
-5201.5303,-5179.56,-5193.036,-5202.7305,-5201.4062,-5200.971,-5187.5757,-5189.3555,-5186.4927,-5191.4087,-5187.464,-5204.942,-5024.34,-5206.449,-5223.7725,-5220.407,-5212.612,-5213.5757,-5208.1104,-5210.3354,-5206.754,-5215.6797,-5222.3076,-5209.996,-5205.052,-5217.8584,-5232.0093
-5165.0566,-5149.132,-5160.567,-5167.5503,-5165.5996,-5166.9395,-5151.988,-5152.5713,-5145.626,-5155.788,-5156.605,-5155.1304,-4987.4106,-5158.3325,-5174.1943,-5171.1562,-5163.7285,-5167.314,-5157.53,-5160.8423,-5157.196,-5164.5615,-5167.5444,-5159.895,-5156.7583,-5162.461,-5184.7803
-5060.8057,-5038.518,-5055.6787,-5070.9287,-5066.5283,-5065.1934,-5059.159,-5052.6426,-5040.1216,-5049.7173,-5046.951,-5047.862,-4879.329,-5075.534,-5085.162,-5089.4556,-5081.218,-5082.587,-5072.751,-5076.88,-5072.6294,-5078.9155,-5082.4185,-5070.9355,-5078.5083,-5077.6396,-5125.326
-5014.0205,-4998.373,-5013.2314,-5022.317,-5022.1333,-5016.2197,-5007.7637,-5007.574,-5002.485,-5008.1284,-5006.8794,-5009.361,-4826.1743,-5021.595,-5030.71,-5040.2017,-5025.814,-5022.907,-5018.0845,-5021.8804,-5017.878,-5024.824,-5028.339,-5016.746,-5018.521,-5023.977,-5118.0933
-4955.4507,-4940.3076,-4951.249,-4963.2974,-4961.6406,-4959.3623,-4947.132,-4949.3994,-4945.0635,-4948.325,-4949.1025,-4950.679,-4758.312,-4977.551,-4985.715,-4989.5654,-4986.2188,-4978.945,-4971.7046,-4977.335,-4971.9775,-4980.0703,-4982.2744,-4971.325,-4972.191,-4980.22,-4993.2275
-4910.418,-4896.751,-4906.3345,-4916.2847,-4916.2534,-4920.6416,-4904.093,-4903.5796,-4899.5312,-4902.7925,-4905.25,-4903.5166,-4706.35,-4935.0205,-4941.5073,-4945.3467,-4936.1294,-4936.7593,-4925.686,-4932.3936,-4926.2,-4935.561,-4937.2456,-4926.0195,-4927.1636,-4936.9165,-4943.66
-4886.623,-4881.6436,-4878.1655,-4886.21,-4893.9263,-4892.565,-4886.0596,-4889.4224,-4876.2437,-4879.284,-4882.152,-4888.9185,-4675.085,-4908.9146,-4909.368,-4918.029,-4903.028,-4903.425,-4894.619,-4900.0034,-4899.1665,-4902.448,-4909.5054,-4893.8384,-4893.5845,-4909.1685,-4912.052
-4873.215,-4859.1006,-4865.4595,-4875.6777,-4878.321,-4880.331,-4861.9165,-4859.1353,-4859.9194,-4863.678,-4864.977,-4872.821,-4658.2466,-4881.773,-4885.7544,-4892.2495,-4879.5225,-4879.504,-4871.927,-4876.919,-4871.253,-4880.018,-4883.1265,-4870.843,-4868.4565,-4882.3296,-4884.04
-4861.6963,-4849.6533,-4858.7036,-4873.574,-4867.474,-4864.6436,-4858.551,-4853.908,-4855.697,-4850.0405,-4857.1694,-4865.043,-4629.3047,-4867.6665,-4870.4126,-4875.191,-4868.8335,-4865.8984,-4860.7905,-4862.0493,-4855.657,-4864.9243,-4869.16,-4854.113,-4853.0776,-4867.288,-4869.4272
-4863.1875,-4848.8066,-4858.407,-4873.04,-4866.5947,-4861.3184,-4862.551,-4855.971,-4855.1724,-4854.04,-4858.8647,-4864.975,-4635.1953,-4827.854,-4828.692,-4834.0786,-4820.178,-4825.7046,-4814.1704,-4820.896,-4812.9106,-4822.502,-4828.699,-4812.6665,-4811.5225,-4827.756,-4831.335
-4798.217,-4783.0757,-4792.8813,-4806.8438,-4797.639,-4803.2075,-4796.021,-4792.208,-4789.1606,-4794.225,-4792.941,-4797.8135,-4577.076,-4797.2812,-4800.8467,-4804.741,-4788.485,-4793.5186,-4783.5225,-4790.0605,-4780.996,-4790.283,-4801.439,-4782.1587,-4779.877,-4794.587,-4804.7153
-4784.223,-4767.2173,-4777.6025,-4790.637,-4781.0405,-4786.7407,-4777.9995,-4774.474,-4770.153,-4778.6475,-4775.307,-4782.04,-4564.739,-4706.683,-4703.9453,-4715.8486,-4700.29,-4703.903,-4695.044,-4700.387,-4692.2944,-4701.1377,-4702.768,-4691.24,-4688.9546,-4704.9414,-4706.123
-4687.3965,-4669.219,-4678.342,-4695.532,-4678.2246,-4685.699,-4681.638,-4676.3896,-4674.624,-4679.146,-4677.336,-4684.748,-4466.629,-4700.183,-4700.4814,-4710.8804,-4694.309,-4699.612,-4688.5938,-4693.8413,-4685.8296,-4694.972,-4698.765,-4686.535,-4682.2563,-4699.3594,-4699.7246
-4685.3667,-4668.6206,-4675.096,-4693.6196,-4674.9287,-4687.0464,-4682.1553,-4677.271,-4676.7554,-4673.9873,-4673.816,-4682.848,-4463.5156,-4702.6167,-4710.6343,-4718.626,-4697.4863,-4705.6934,-4695.4023,-4697.118,-4687.6367,-4700.487,-4696.409,-4685.171,-4677.8174,-4699.976,-4709.8096
-4688.7056,-4673.7544,-4681.157,-4696.765,-4678.9673,-4689.155,-4684.227,-4680.439,-4681.1816,-4675.3945,-4673.52,-4687.0215,-4472.292,-4671.855,-4673.8906,-4676.173,-4661.406,-4670.9814,-4657.817,-4660.2314,-4655.8784,-4664.9688,-4663.7573,-4649.4976,-4644.3945,-4668.403,-4677.129
-4647.418,-4631.1055,-4640.011,-4652.345,-4637.1855,-4650.8877,-4640.887,-4636.929,-4638.092,-4632.3853,-4630.5254,-4648.2437,-4430.612,-4585.4927,-4584.601,-4591.3184,-4575.193,-4586.383,-4568.933,-4572.8667,-4563.7715,-4579.512,-4578.336,-4568.3335,-4557.7476,-4579.2847,-4583.4106
-4564.104,-4547.4155,-4557.7705,-4571.031,-4557.586,-4570.971,-4561.6714,-4553.3667,-4551.5938,-4550.0474,-4552.1816,-4568.394,-4353.9526,-4555.367,-4559.723,-4564.633,-4550.1064,-4558.868,-4543.1567,-4548.782,-4542.0186,-4554.8647,-4552.4844,-4543.498,-4534.279,-4556.714,-4560.677
-4535.6396,-4518.1562,-4526.6816,-4540.7896,-4526.602,-4540.2344,-4530.349,-4522.2417,-4525.073,-4518.237,-4523.1895,-4539.167,-4321.8057,-4504.302,-4507.8203,-4512.4575,-4498.0156,-4504.9004,-4490.4175,-4496.1885,-4491.413,-4499.2725,-4498.1025,-4490.501,-4483.092,-4503.078,-4506.8164
-4500.5063,-4481.8657,-4491.031,-4507.3936,-4494.821,-4506.4688,-4494.9985,-4489.4214,-4492.5737,-4485.28,-4490.101,-4504.6514,-4290.8657,-4495.522,-4506.3203,-4512.254,-4498.4106,-4507.805,-4490.3643,-4496.311,-4491.7397,-4498.664,-4499.1445,-4491.024,-4484.129,-4503.817,-4506.6943
-4449.9907,-4431.245,-4440.129,-4456.388,-4444.1274,-4457.278,-4443.817,-4437.4224,-4441.7812,-4432.0137,-4441.487,-4454.2173,-4236.6455,-4456.063,-4465.532,-4470.0293,-4456.301,-4466.5537,-4448.088,-4455.7905,-4452.016,-4455.5547,-4457.6724,-4450.8965,-4441.7036,-4461.9907,-4465.425
-4385.9067,-4362.658,-4376.256,-4396.1416,-4381.5654,-4393.992,-4379.538,-4371.1665,-4378.7285,-4369.7065,-4382.2944,-4390.4463,-4172.7637,-4389.585,-4400.992,-4404.9966,-4390.8843,-4403.025,-4381.6445,-4392.8667,-4386.037,-4390.6562,-4393.044,-4388.9595,-4377.074,-4398.1006,-4400.805
-4336.5024,-4314.1562,-4330.16,-4342.382,-4332.3584,-4348.6616,-4331.851,-4322.4297,-4332.873,-4321.251,-4328.895,-4341.7114,-4129.5425,-4332.8384,-4345.376,-4349.802,-4334.737,-4348.993,-4324.8887,-4336.273,-4333.2354,-4335.9507,-4340.0557,-4334.183,-4320.5176,-4341.471,-4350.97
-4287.719,-4265.737,-4281.2183,-4296.9644,-4285.3794,-4302.82,-4286.607,-4272.4287,-4287.089,-4276.959,-4273.8843,-4288.901,-4078.1445,-4280.6094,-4295.9185,-4300.441,-4284.8584,-4297.567,-4272.0845,-4283.804,-4283.2656,-4286.8535,-4289.1084,-4283.478,-4271.741,-4291.34,-4293.714
-4261.9873,-4241.0815,-4253.6396,-4271.2563,-4259.7344,-4276.378,-4261.9424,-4253.374,-4262.9146,-4250.718,-4255.1606,-4268.835,-4061.105,-4261.913,-4279.493,-4283.303,-4267.662,-4280.7583,-4254.225,-4266.5747,-4268.081,-4271.7314,-4272.525,-4268.5522,-4257.7705,-4274.2686,-4276.237
-4210.809,-4189.728,-4200.4834,-4216.1963,-4209.575,-4223.591,-4218.6562,-4210.8115,-4209.183,-4195.3813,-4204.157,-4218.7944,-4001.0112,-4204.8345,-4220.2617,-4230.6523,-4209.2764,-4222.7695,-4197.9575,-4207.962,-4215.731,-4215.907,-4214.239,-4211.7036,-4199.3525,-4214.541,-4218.776
-4164.7583,-4143.638,-4154.69,-4173.413,-4163.654,-4177.7275,-4160.1533,-4151.065,-4163.9565,-4149.6216,-4157.9077,-4172.6704,-3954.4138,-4189.1226,-4206.802,-4209.6104,-4195.4204,-4208.3833,-4183.9526,-4193.3926,-4193.7666,-4202.918,-4199.312,-4196.637,-4187.1157,-4199.5093,-4203.6196
-4126.506,-4104.235,-4123.452,-4137.0195,-4125.7314,-4138.3438,-4123.9043,-4114.2056,-4128.487,-4108.386,-4121.58,-4133.034,-3911.0867,-4149.5103,-4164.8633,-4165.94,-4151.2676,-4166.5684,-4140.1816,-4150.3296,-4157.4917,-4161.086,-4155.8853,-4153.9937,-4151.218,-4157.2554,-4160.688
-4150.9434,-4128.5547,-4151.504,-4165.634,-4149.883,-4163.274,-4151.019,-4144.465,-4153.6465,-4136.127,-4148.2554,-4163.034,-3932.8906,-4172.064,-4188.666,-4187.973,-4176.003,-4189.623,-4162.751,-4174.1406,-4182.949,-4183.227,-4179.4546,-4176.789,-4168.53,-4181.2534,-4184.46
-4154.336,-4132.47,-4155.1143,-4166.0938,-4151.46,-4163.2695,-4149.687,-4145.0103,-4156.879,-4140.3643,-4146.8613,-4163.3037,-3939.6223,-4152.4214,-4169.656,-4166.055,-4156.128,-4171.907,-4144.123,-4152.768,-4157.0166,-4163.543,-4157.793,-4156.845,-4146.1846,-4162.0137,-4163.34
-4133.7954,-4115.9907,-4137.5327,-4150.022,-4131.7617,-4144.158,-4127.9126,-4123.7935,-4137.6196,-4122.6655,-4129.5767,-4145.606,-3920.8945,-4113.257,-4137.412,-4129.4497,-4119.3076,-4136.5815,-4107.4907,-4114.913,-4119.959,-4131.517,-4116.6777,-4118.1455,-4111.3594,-4126.724,-4126.074
-4091.452,-4070.5417,-4097.643,-4112.7744,-4090.543,-4105.494,-4083.3953,-4084.248,-4096.013,-4082.5208,-4089.157,-4103.718,-3877.6704,-4155.4897,-4174.4863,-4174.2183,-4163.3774,-4181.467,-4152.155,-4158.6777,-4166.4233,-4168.902,-4160.1123,-4161.6436,-4158.9927,-4172.027,-4170.76
-4152.1147,-4129.5454,-4154.8027,-4169.842,-4151.1685,-4164.1743,-4142.277,-4144.5044,-4154.116,-4140.799,-4147.308,-4162.5093,-3939.3403,-4185.537,-4208.05,-4206.2363,-4196.562,-4213.7026,-4186.3145,-4191.472,-4198.9214,-4200.874,-4193.9907,-4193.8594,-4197.4463,-4205.715,-4203.41
-4191.2715,-4168.5327,-4195.1265,-4207.28,-4189.939,-4199.665,-4180.9614,-4181.376,-4194.1787,-4180.786,-4182.749,-4197.3706,-3983.7102,-4153.8525,-4183.122,-4174.162,-4165.1113,-4181.441,-4152.971,-4158.7295,-4167.4585,-4174.2983,-4163.2,-4162.21,-4157.8623,-4172.697,-4171.0283
-4134.138,-4110.8306,-4141.588,-4145.9307,-4130.1465,-4141.302,-4126.893,-4119.9956,-4136.4604,-4123.364,-4122.612,-4137.536,-3926.2444,-4097.8735,-4133.809,-4117.937,-4112.2456,-4129.417,-4105.161,-4102.1724,-4111.9517,-4116.6304,-4107.745,-4105.5083,-4108.05,-4118.732,-4119.6074
-4091.3352,-4068.7686,-4098.4478,-4104.6445,-4089.4846,-4095.4045,-4082.7666,-4078.9087,-4091.9463,-4081.6172,-4078.9397,-4093.1143,-3881.9038,-4117.2314,-4144.2925,-4137.598,-4132.8335,-4144.9517,-4126.2686,-4125.965,-4132.06,-4129.764,-4132.7314,-4126.231,-4125.7085,-4141.3853,-4133.412
-4114.585,-4091.1038,-4120.2446,-4128.112,-4112.7275,-4116.175,-4103.863,-4105.0796,-4110.562,-4105.9976,-4101.343,-4112.79,-3910.8362,-4119.0483,-4147.692,-4139.308,-4134.971,-4146.867,-4124.8545,-4128.934,-4134.721,-4133.154,-4133.7583,-4128.654,-4129.37,-4143.186,-4132.2056
-4135.7925,-4116.543,-4143.35,-4148.532,-4136.415,-4135.261,-4127.4253,-4129.148,-4132.5835,-4128.457,-4128.087,-4137.108,-3936.0222,-4132.142,-4162.879,-4153.847,-4150.636,-4160.376,-4140.7085,-4145.289,-4150.935,-4144.942,-4147.038,-4142.5312,-4145.035,-4155.9263,-4146.497
-4151.449,-4136.2617,-4161.1704,-4164.5293,-4158.238,-4150.331,-4146.1562,-4149.038,-4149.04,-4147.5684,-4149.5166,-4154.2944,-3956.9875,-4138.414,-4170.1523,-4162.3223,-4153.2427,-4164.3926,-4147.0464,-4151.5757,-4156.0366,-4149.8804,-4151.8525,-4147.975,-4149.077,-4163.4062,-4155.6963
-4150.3804,-4143.3164,-4159.253,-4168.9307,-4157.6196,-4154.687,-4154.4507,-4155.4233,-4147.65,-4149.898,-4151.1064,-4159.285,-3969.9185,-4152.439,-4182.2095,-4172.9536,-4164.9854,-4175.0806,-4158.2603,-4158.77,-4166.9526,-4163.6274,-4163.772,-4159.1797,-4162.692,-4172.341,-4165.327
-4024.6802,-4011.3987,-4034.3833,-4038.2986,-4030.2834,-4028.828,-4024.3962,-4027.8254,-4020.855,-4025.4763,-4028.1194,-4023.6653,-3837.1265,-4018.2292,-4051.6245,-4038.7676,-4034.454,-4045.2769,-4026.7087,-4031.1353,-4032.9722,-4033.8477,-4035.1333,-4024.9934,-4029.8274,-4037.6482,-4031.4797
-3997.363,-3981.3843,-4009.7205,-4011.2449,-4003.8684,-4003.0913,-3996.25,-3998.1018,-3993.6084,-4000.2195,-4000.3083,-3997.5176,-3811.223,-4011.235,-4045.693,-4033.3667,-4030.0676,-4038.6797,-4017.2732,-4024.8816,-4027.1084,-4028.0955,-4028.1497,-4019.876,-4021.328,-4034.1943,-4024.3862
-3978.213,-3955.749,-3991.0325,-3990.6235,-3988.2788,-3985.7407,-3978.8228,-3978.967,-3976.5212,-3982.154,-3980.9927,-3981.8018,-3796.7385,-4000.9272,-4038.4282,-4024.5222,-4020.3403,-4028.3652,-4007.1685,-4014.2644,-4017.6943,-4019.0605,-4021.2212,-4011.9092,-4013.1028,-4028.6147,-4015.2407
-3894.9102,-3877.8457,-3907.9282,-3920.401,-3903.3145,-3902.3477,-3905.1338,-3901.699,-3891.1545,-3899.752,-3897.0977,-3899.889,-3718.0117,-3909.1504,-3949.3857,-3926.002,-3921.299,-3929.9624,-3907.7046,-3921.3105,-3918.775,-3921.3699,-3922.596,-3919.9436,-3915.3699,-3932.5913,-3917.3875
-3872.541,-3857.0552,-3883.9685,-3887.2356,-3883.764,-3883.2488,-3872.2644,-3874.643,-3868.492,-3878.5073,-3874.4722,-3879.605,-3702.0317,-3874.7012,-3916.0686,-3901.4473,-3892.9087,-3902.4814,-3881.756,-3885.2449,-3891.5315,-3895.3394,-3894.4487,-3887.3013,-3890.5698,-3905.703,-3889.797
-3889.2454,-3875.6082,-3898.6917,-3902.8232,-3898.861,-3897.6978,-3885.2593,-3891.0774,-3885.331,-3894.329,-3892.8,-3893.0518,-3723.851,-3883.2947,-3923.8596,-3912.3208,-3900.3853,-3910.4712,-3890.5444,-3893.6685,-3900.737,-3904.799,-3903.6426,-3897.5454,-3898.6223,-3913.8157,-3899.4788
-3951.2566,-3948.681,-3964.7842,-3968.0376,-3965.594,-3966.3306,-3952.8105,-3949.9111,-3952.9514,-3961.0278,-3955.1003,-3955.5847,-3785.7554,-3937.983,-3978.3352,-3967.4297,-3955.3,-3965.349,-3944.0134,-3948.6208,-3957.6116,-3962.7573,-3959.779,-3954.4282,-3953.6167,-3970.1897,-3954.3828
-4001.199,-3993.5894,-4010.8638,-4016.8057,-4014.111,-4012.453,-3999.2703,-4002.526,-3996.908,-4008.954,-4007.5361,-4006.225,-3839.858,-3995.0403,-4034.123,-4025.3542,-4012.025,-4024.438,-4004.8647,-4005.9758,-4014.9487,-4021.514,-4017.75,-4012.203,-4010.626,-4027.6628,-4010.5403
-4003.0981,-3996.141,-4011.6138,-4021.1504,-4015.1497,-4013.9338,-4001.016,-4002.013,-3999.668,-4010.6167,-4007.5898,-4003.1672,-3843.5747,-4078.2463,-4118.4526,-4105.4155,-4093.1394,-4104.148,-4083.5464,-4084.8445,-4096.7607,-4108.6675,-4099.7456,-4093.501,-4091.2432,-4107.872,-4091.017
-4068.838,-4062.4055,-4078.794,-4085.0852,-4079.3042,-4080.4792,-4066.9805,-4065.0051,-4067.0469,-4074.4463,-4072.47,-4069.1184,-3907.8723,-4132.278,-4167.2637,-4154.009,-4141.7686,-4152.534,-4140.8413,-4140.0225,-4152.1177,-4163.315,-4154.006,-4155.287,-4147.777,-4156.262,-4138.31
-4129.8286,-4124.8325,-4142.7974,-4147.9473,-4139.6675,-4141.5425,-4129.091,-4127.629,-4130.303,-4134.902,-4133.5493,-4131.503,-3971.3135,-4038.0403,-4083.9963,-4069.6787,-4055.6316,-4066.8723,-4048.7324,-4046.1528,-4059.1416,-4063.8972,-4059.0522,-4055.7454,-4053.7908,-4066.5037,-4050.7537
-4053.2253,-4043.186,-4064.2065,-4069.311,-4060.235,-4063.6426,-4047.9612,-4051.2236,-4053.8435,-4060.0625,-4052.7935,-4054.0574,-3893.579,-4031.5366,-4068.686,-4062.4028,-4049.0557,-4060.2427,-4043.568,-4041.2427,-4051.1296,-4053.8352,-4052.2522,-4048.0073,-4046.299,-4061.5786,-4043.8027
-4051.1787,-4040.42,-4062.849,-4067.8445,-4058.0774,-4062.001,-4048.14,-4051.4944,-4051.0015,-4059.174,-4051.269,-4051.144,-3899.6492,-3899.4731,-3937.4985,-3925.1296,-3913.3735,-3923.7825,-3905.249,-3902.849,-3914.643,-3915.957,-3915.98,-3910.5781,-3911.3315,-3925.5913,-3907.5774
-3898.5098,-3887.3699,-3909.8816,-3914.4443,-3905.55,-3909.0232,-3896.5496,-3896.6875,-3895.062,-3905.7236,-3898.487,-3897.3416,-3739.2883,-3892.5203,-3934.7092,-3925.9531,-3917.2603,-3926.6538,-3913.7375,-3905.7205,-3916.0867,-3918.987,-3918.424,-3909.6416,-3917.2297,-3927.3796,-3905.5698
-3900.7175,-3889.8945,-3914.4556,-3916.5645,-3906.297,-3912.2712,-3900.9565,-3900.7122,-3897.9348,-3904.6838,-3898.1885,-3899.392,-3755.1506,-3815.3042,-3858.4338,-3849.5977,-3840.8022,-3849.0017,-3837.9424,-3829.1606,-3839.2708,-3842.643,-3843.4023,-3835.9612,-3842.8728,-3849.2056,-3828.8296
-3840.3176,-3824.4055,-3849.0752,-3850.5576,-3839.5667,-3843.6812,-3833.7812,-3835.806,-3832.4458,-3837.3193,-3835.5315,-3836.0457,-3697.1333,-3793.0032,-3835.1414,-3826.2063,-3816.2742,-3823.8228,-3813.9712,-3805.418,-3814.2722,-3817.314,-3817.1272,-3810.9004,-3817.2607,-3823.2148,-3799.798
-3822.5051,-3802.5698,-3830.509,-3832.9656,-3824.5857,-3825.4458,-3815.4087,-3818.2253,-3816.9639,-3819.933,-3816.1995,-3816.1924,-3685.1921,-3778.306,-3821.1348,-3813.5144,-3802.008,-3809.9111,-3795.1467,-3792.6428,-3801.8958,-3802.202,-3804.8806,-3796.4736,-3805.5073,-3811.7637,-3786.527
-3782.6863,-3765.7253,-3793.532,-3797.3186,-3787.2334,-3787.7957,-3776.5938,-3781.4731,-3778.7815,-3777.7273,-3779.6472,-3774.2434,-3649.1184,-3788.6177,-3829.1245,-3823.8857,-3813.047,-3819.844,-3801.1948,-3798.6772,-3808.0808,-3810.562,-3813.3396,-3804.2515,-3815.2842,-3820.4004,-3795.7197
-3800.431,-3784.6162,-3814.067,-3815.5903,-3806.7266,-3804.319,-3797.5012,-3800.7053,-3798.128,-3799.1138,-3797.3997,-3789.865,-3677.6191,-3790.4353,-3834.1973,-3824.4795,-3812.8594,-3819.9612,-3805.0652,-3802.7896,-3810.424,-3813.2307,-3814.26,-3807.646,-3817.1663,-3821.3323,-3796.7993
